place_id,name,address,phone,website,faith_tradition,primary_type,latitude,longitude,rating,review_count,business_status,city,state,zip_code,vertical,created_at,validation_status,validation_reason,validated_at
ChIJv70ESjO_9YgRRQQDtZ5vFbs,"Blood Price Church","510 Maltbie St, Lawrenceville, GA 30046, USA","(770) 910-9027",http://bloodpricechurch.org/,Church,church,33.9655203,-84.0052338,4.8,20,OPERATIONAL,Lawrenceville,GA,30046,places_of_worship,"2026-05-24 16:33:28",pending,,
ChIJBwaW8oO-9YgRDfeQSLKZ3gc,"Grace Family International Church USA","589 Winder Hwy NE, Lawrenceville, GA 30045, USA","(770) 963-8343",https://www.gracefamilyint.com/,Church,church,33.9659806,-83.9628755,4.7,49,OPERATIONAL,Lawrenceville,GA,30045,places_of_worship,"2026-05-24 16:33:28",pending,,
ChIJ4RBg3W6V9YgRjF5YyNrSr_M,"Prospect United Methodist Church","1549 Prospect Rd, Lawrenceville, GA 30043, USA","(770) 963-5961",http://www.prospectchurch.com/,Church,church,34.0200082,-83.958898,4.9,26,OPERATIONAL,Lawrenceville,GA,30043,places_of_worship,"2026-05-24 16:33:28",pending,,
ChIJhWU-qje99YgRpp1g1qp_v3U,"Peace of God Church","1032 Old Peachtree Rd NW Suite 309, Lawrenceville, GA 30043, USA","(470) 330-9161",https://www.pogchurch.org/,Church,church,33.998861,-84.0696683,5.0,19,OPERATIONAL,Lawrenceville,GA,30043,places_of_worship,"2026-05-24 16:33:28",pending,,
ChIJt3iDAMK_9YgRmKjS3RFN3TY,"Mont sion Haitian Church","132 Hurricane Shoals Rd NE STE C, Lawrenceville, GA 30046, USA","(470) 918-2632",http://www.onelifega.org/,"Place of Worship",place_of_worship,33.9745288,-83.9879964,5.0,1,OPERATIONAL,Lawrenceville,GA,30046,places_of_worship,"2026-05-24 16:33:28",pending,,
ChIJu0e6jpqV9YgRvX8ddpxvsLU,"Gwinnett Hall Baptist Church","1868 Azalea Dr, Lawrenceville, GA 30043, USA","(770) 963-1284",https://www.gwinnetthallbc.org/,Church,church,34.0191874,-83.9855677,4.4,17,OPERATIONAL,Lawrenceville,GA,30043,places_of_worship,"2026-05-24 16:33:28",pending,,
ChIJlYH8QU--9YgRXPh4XXOm4sU,"Atlanta Faith Cathedral Church","1416 Braselton Hwy, Lawrenceville, GA 30043, USA","(770) 910-5747",http://www.catedraldefeatlanta.com/,Church,church,34.019031,-83.9655963,4.6,66,OPERATIONAL,Lawrenceville,GA,30043,places_of_worship,"2026-05-24 16:33:28",pending,,
ChIJmb-fW4i-9YgRa0yTDfP1iKg,"All Nations Christian Fellowship Church, Inc","377 W Pike St Suite B3, Lawrenceville, GA 30045, USA",,https://allnationschristianfellowship.org/,Church,church,33.9585956,-83.9978436,4.8,28,OPERATIONAL,Lawrenceville,GA,30045,places_of_worship,"2026-05-24 16:33:28",pending,,
ChIJQ7o9kjiW9YgRxqnQn0z8MTk,"Suwanee Masjid / Gwinnett Islamic Circle (GIC)","80 Celebration Dr, Suwanee, GA 30024, USA","(678) 800-1199",https://www.suwaneemasjid.org/,Mosque,mosque,34.027135,-84.0471921,4.9,303,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:28",pending,,
ChIJX5PQaC-_9YgRuxBGdozM9J8,"New Life Apostolic Ministries","1000 Hurricane Shoals Rd NE bldg b ste 300, Lawrenceville, GA 30043, USA","(470) 266-1267",,"Place of Worship",place_of_worship,33.9854352,-83.9583704,5.0,2,OPERATIONAL,Lawrenceville,GA,30043,places_of_worship,"2026-05-24 16:33:28",pending,,
ChIJ9anBcve-9YgR_AenuDcJc6U,"Bethesda Int'l & Missionary Church","132 Buford Dr, Lawrenceville, GA 30046, USA","(770) 868-6873",http://www.bethesdamissionarychurch.org/,Church,church,33.9585589,-83.9862935,4.8,18,OPERATIONAL,Lawrenceville,GA,30046,places_of_worship,"2026-05-24 16:33:28",pending,,
ChIJEeq_M26V9YgRnMl_wyYP9DA,"Cross Roads Baptist Church","1391 Braselton Hwy, Lawrenceville, GA 30043, USA","(770) 962-1245",http://crossroadsbap.org/,Church,church,34.019501,-83.964325,4.8,58,OPERATIONAL,Lawrenceville,GA,30043,places_of_worship,"2026-05-24 16:33:28",pending,,
ChIJC88JJPG-9YgRk3IsGFE-rRM,"Primera Iglesia Bautista Hispana","165 S Clayton St, Lawrenceville, GA 30046, USA","(770) 410-8419",http://lawrencevilleprimera.org/,Church,church,33.9555029,-83.9881079,4.9,15,OPERATIONAL,Lawrenceville,GA,30046,places_of_worship,"2026-05-24 16:33:28",pending,,
ChIJ2-h1XoKk9YgRTYMola3g4_Y,"ICGC Church - Atlanta","1970 Riverside Pkwy, Lawrenceville, GA 30043, USA","(678) 805-4166",,Church,church,33.9706342,-84.0339144,4.8,14,OPERATIONAL,Lawrenceville,GA,30043,places_of_worship,"2026-05-24 16:33:28",pending,,
ChIJhywDAVm-9YgRJgaA2gj90ko,"Lawrenceville Brethren Assembly","853 N Clayton St, Lawrenceville, GA 30045, USA","(678) 471-8275",https://www.lawrencevillebrethren.org/,Church,church,33.9652252,-83.9882643,5.0,2,OPERATIONAL,Lawrenceville,GA,30045,places_of_worship,"2026-05-24 16:33:28",pending,,
ChIJqVa2I3279YgR8cHSpaDR-mg,"Nations 360 Church","1395 Old Fountain Rd, Lawrenceville, GA 30043, USA",,http://n360church.com/,Church,church,34.0099053,-83.9590174,5.0,15,OPERATIONAL,Lawrenceville,GA,30043,places_of_worship,"2026-05-24 16:33:28",pending,,
ChIJ0anJVce_9YgRtaO09CFAbDE,"Mount Olives Church Of God","731 Collins Hill Rd, Lawrenceville, GA 30046, USA","(470) 854-3738",http://mocgachurch.org/,Church,church,33.9758669,-83.9945397,3.7,3,OPERATIONAL,Lawrenceville,GA,30046,places_of_worship,"2026-05-24 16:33:28",pending,,
ChIJ5y3Q2sC_9YgRWBv48k2kvI4,"RCCG-Christ Centered International Chapel","337 W Pike St, Lawrenceville, GA 30046, USA","(678) 687-5103",http://www.rccg-ccic.org/,"Place of Worship",place_of_worship,33.9576172,-83.9963731,4.5,11,OPERATIONAL,Lawrenceville,GA,30046,places_of_worship,"2026-05-24 16:33:28",pending,,
ChIJ84ok3PG-9YgRO5PaorFPiOw,"Central Hispanic Sda Church","578 Old Norcross Rd, Lawrenceville, GA 30046, USA","(678) 410-1034",https://lawrencevillecentralhispga.adventistchurch.org/,Church,church,33.9584876,-84.0068694,4.9,25,OPERATIONAL,Lawrenceville,GA,30046,places_of_worship,"2026-05-24 16:33:28",pending,,
ChIJlxAsFNOX9YgRU1mIhnXklQ0,"Free Chapel | Gwinnett Campus","855 Northbrook Pkwy, Suwanee, GA 30024, USA","(678) 677-8301",http://www.freechapel.org/gwinnett/,Church,church,34.0174349,-84.0601531,4.8,222,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:28",pending,,
ChIJA5EJGVm99YgRlRHZaFzO1pQ,"New Life Baptist Church of Atlanta","1401 Old Peachtree Rd NW, Suwanee, GA 30024, USA","(770) 495-5802",http://www.nlbca.org/,Church,church,34.0077395,-84.0876256,5.0,26,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJn-jqZUuY9YgRm8JLpWgFw4Y,"Johns Creek Korean Church/ 쟌스크릭 한인교회","7830 McGinnis Ferry Rd, Suwanee, GA 30024, USA","(770) 623-0004",http://www.haninchurch.com/,Church,church,34.055655,-84.1270995,4.5,67,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJq34SMfyX9YgRECGp46ccGrg,"Sugarloaf Korean Baptist Church","1664 Old Peachtree Rd NW, Suwanee, GA 30024, USA","(770) 934-9397",http://www.skbc.us/,Church,church,34.0149569,-84.0951705,4.8,46,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJD3RVltKZ9YgRDcpkePBAMz0,"Johns Creek Islamic Center","7770 McGinnis Ferry Rd, Suwanee, GA 30024, USA","(678) 825-5294",http://www.jcislamiccenter.com/,Mosque,mosque,34.0574174,-84.1295888,5.0,14,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJ_YJWIQCX9YgRu89pHuvd2qs,"Suwanee Worship Center","754 Brogdon Rd, Suwanee, GA 30024, USA",,https://www.suwaneeworshipcenter.org/,"Point of interest",point_of_interest,34.0767267,-84.0550546,5.0,2,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJeYUUbFOX9YgRCyZo1HLDrzA,"GIC Community Center","1 Masjid Dr, Suwanee, GA 30024, USA",,,"Community Center",community_center,34.0269005,-84.0469581,4.9,32,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJ4wnQ9MmX9YgRUAAUmLj64hc,"Atlanta Promise Church","3247 McGinnis Ferry Rd, Suwanee, GA 30024, USA","(678) 482-9106",http://www.promisech.com/,Church,church,34.0317624,-84.0646528,4.6,68,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJs5IJB9Sb9YgRIt902MRLc8U,"New Life Atlanta","3150 Old Atlanta Rd, Suwanee, GA 30024, USA","(404) 255-5758",http://newlifeatlanta.org/,Church,church,34.1093587,-84.1509887,4.9,69,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJ94jGSrGZ9YgRLl-e9J8jYm4,"The Fountain Church","6205 Old Atlanta Rd, Suwanee, GA 30024, USA","(770) 852-8775",http://www.thefountainchurch.org/,Church,church,34.064447,-84.1275242,5.0,13,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJfSMwqY6X9YgRGFQ8gvPPhDA,"Suwanee Family Life Church","1414 Park Commons Square #200, Suwanee, GA 30024, USA","(404) 717-5553",http://familylifechurchsuwanee.com/,Church,church,34.038407,-84.0969229,4.9,18,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJvykdmDuX9YgRyYNLslFsmFc,"Level Creek United Methodist Church","4844 Suwanee Dam Rd, Suwanee, GA 30024, USA","(770) 945-0205",http://www.lcumc.net/,Church,church,34.0829707,-84.0739769,4.7,22,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJc1NnzqCX9YgRxGn9kGFwOZQ,"Suwanee First United Methodist","603 Scales Rd NW, Suwanee, GA 30024, USA","(770) 945-8041",,"Place of Worship",place_of_worship,34.0530692,-84.0746079,4.9,7,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJreMTB9Sb9YgRVHMFEBcEftQ,"New Zion Christian Church","3145 Old Atlanta Rd, Suwanee, GA 30024, USA","(678) 845-7055",http://www.newzionchristianchurch.org/,Church,church,34.1105482,-84.1504959,4.8,30,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJATV2gQ2a9YgRR7y8voayBh4,"North America Shirdi Sai Temple Of Atlanta (NASSTA)","700 James Burgess Rd, Suwanee, GA 30024, USA","(678) 455-7200",https://saitempleatlanta.org/,"Hindu Temple",hindu_temple,34.1192059,-84.1113321,4.8,918,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJ796cIPG-9YgRi4xK7PBs6h0,"Lighthouse Church Atlanta","4973 W Price Rd, Suwanee, GA 30024, USA","(770) 727-0777",https://www.lighthouseatlanta.com/,Church,church,34.0894821,-84.0720641,5.0,34,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJk7nSBieZ9YgRQWthip4m7hE,"Crossbridge Ministry - Korean Church","7830 McGinnis Ferry Rd, Suwanee, GA 30024, USA",,https://jckccrossbridge.com/,Church,church,34.0558356,-84.1271045,5.0,1,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJKcbGUQ-X9YgR0NG_QiAujL0,"Shadowbrook Church | Suwanee, GA","4187 Suwanee Dam Rd NW, Suwanee, GA 30024, USA","(770) 945-1524",http://shadowbrookchurch.org/,Church,church,34.0612905,-84.0690614,4.8,47,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJr4_rf4mX9YgRTmO0HJovmxc,"Epiphany Lutheran Church","1350 Peachtree Industrial Blvd, Suwanee, GA 30024, USA","(770) 831-1966",http://www.epiphanysuwanee.org/,Church,church,34.0405208,-84.0970196,4.9,30,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJOdWiz1yW9YgRGpzWQB_PsGI,"Suwanee Full Gospel Church","3268 Smithtown Rd, Suwanee, GA 30024, USA","(770) 945-4447",https://www.suwaneefgc.org/,Church,church,34.0434494,-84.0407109,5.0,3,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJtzhQfzyX9YgRlN3Ulha1s3o,"The Church of Jesus Christ of Latter-day Saints","4833 Suwanee Dam Rd, Suwanee, GA 30024, USA","(470) 822-3107",https://local.churchofjesuschrist.org/en/us/ga/suwanee/4833-suwanee-dam-rd?utm_source=gmb&utm_medium=yext&y_source=1_MjM3Mzc5ODYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,Church,church,34.0830681,-84.0713629,4.8,75,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJD7ScFjCX9YgRy-8F7bbqnlk,"North Gwinnett Church","4973 W Price Rd, Suwanee, GA 30024, USA","(443) 827-1916",http://www.ngchurch.org/,Church,church,34.0895259,-84.0720985,4.8,14,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJC2yfn-KX9YgRv5OlCF6Vd2k,"주님안에교회 The Church in Christ","4265 Creek Park Drive, Suwanee, GA 30024, USA","(678) 779-7393",http://injesus.church/,Church,church,34.0695442,-84.0610524,5.0,3,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJr_7MuQeX9YgR3qCBLpKZidQ,"Evergreen Presbyterian Church of Atlanta","401 Main St, Suwanee, GA 30024, USA","(770) 271-3422",http://www.atlegchurch.com/,Church,church,34.0569558,-84.0678973,4.9,16,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJYx0tg8y99YgRPZh87d4mQ88,"Good Samaritan Presbyterian Church (선한 사마리아인 장로교회)","2052 Lawrenceville-Suwanee Rd, Suwanee, GA 30024, USA","(404) 644-7166",,Church,church,34.000883,-84.0398922,4.4,7,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJ5U9VRt6Z9YgR6gJKDFfm5rw,"Sree Devi Peetam (Sri Lalitha Devi Temple)","3230 Caliber St Suite C-104A, Suwanee, GA 30024, USA","(678) 771-5412",https://sreedevipeetham.org/,"Hindu Temple",hindu_temple,34.0844342,-84.1646434,4.3,41,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJU5knLBGa9YgRzxTPXoEmZUA,"St. Columba's Episcopal Church","939 James Burgess Rd, Suwanee, GA 30024, USA","(770) 888-4464",http://www.saintcolumba.net/,Church,church,34.1169229,-84.1172654,5.0,27,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJfxA-spWX9YgRrmf3_IR_SHw,"North Gwinnett church of Christ","3665 Swiftwater Park Dr #309, Suwanee, GA 30024, USA","(678) 267-2808",http://ngcoc.com/,Church,church,34.0364211,-84.0816388,5.0,3,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJvzfXw52Z9YgRn_BsEQU0YDI,"The Lord's Presbyterian Church in Atlanta","3769 Peachtree Crest Dr, Suwanee, GA 30024, USA","(404) 558-6773",http://thelordpc.com/,Church,church,34.0279305,-84.1048775,5.0,14,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJqSeyMxqX9YgR8Onp4GPa2ic,"Gwinnett Church","300 Peachtree Industrial Blvd, Sugar Hill, GA 30518, USA","(770) 521-3000",http://gwinnettchurch.org/,Church,church,34.0847117,-84.0556133,4.7,300,OPERATIONAL,"Sugar Hill",GA,30518,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJ_74xcTyW9YgRA-RpZJRrlqA,"Branches United Pentecostal Church","95 Crestridge Dr #400, Suwanee, GA 30024, USA","(678) 649-4673",http://mybranches.org/,Church,church,34.024018,-84.042758,5.0,12,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJG--nzTuW9YgRLgyTUwmvpnU,"Jesus Hope Church소망교회","3671 Smithtown Rd, Suwanee, GA 30024, USA","(470) 266-1583",http://www.jesushopechurch.org/,Church,church,34.0526445,-84.0468851,5.0,25,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJ6aaINDm-9YgRUbSUStzEd-E,"New Harvester International Ministries","1255 Buford Hwy suite 208-210, Suwanee, GA 30024, USA","(470) 598-7582",http://www.newharvester.org/,Church,church,34.0346676,-84.0892196,4.6,9,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJi_x2PQCX9YgRO-6CExblBkI,"Grace & Purpose Church","Suwanee, GA 30024, USA","(770) 491-7071",https://graceandpurpose.church/,Church,church,34.0116191,-84.0907519,5.0,7,OPERATIONAL,,,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJv0udEUG99YgRN_GrdetSoec,"Iglesia Vida Nueva ACM","1175 Buford Hwy NE, Suwanee, GA 30024, USA","(404) 429-9930",http://www.acmvidanueva.org/,Church,church,34.0362546,-84.0867223,5.0,16,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJFV50LxaX9YgRBymZWrYNQzQ,"Suwanee Park Congregations","4681 Suwanee Dam Rd, Suwanee, GA 30024, USA","(770) 932-1064",,Church,church,34.0761321,-84.0717272,3.8,6,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJU5hnLqGX9YgRRiKdIRs0E9I,"Suwanee Congregational Holiness Church","3988 Scales St, Suwanee, GA 30024, USA","(770) 466-4035",,Church,church,34.0518202,-84.0752749,5.0,4,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJ7fh2HZeZ9YgRifv6Rt6B53g,"Bethany Primitive Baptist Church","5101 Old Atlanta Rd, Suwanee, GA 30024, USA","(770) 939-1631",http://www.bethanypbc.com/,Church,church,34.0907328,-84.1326731,5.0,2,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJo1AFtryW9YgRNFd-IPxmZVs,"Old Suwanee Baptist Church","4118 Old Suwanee Rd, Buford, GA 30518, USA","(770) 945-5451",http://oldsuwaneebaptist.org/,Church,church,34.0791017,-84.0282244,4.7,27,OPERATIONAL,Buford,GA,30518,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJ6zjEME6Y9YgRPqfGQ2Pebis,"Good News Atlanta Church","11000 Rogers Cir, Johns Creek, GA 30097, USA",,https://goodnewsatl.org/,Church,church,34.0500934,-84.1321078,4.9,33,OPERATIONAL,"Johns Creek",GA,30097,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJUWbuPQCX9YgRoibsEBSGTr8,"아틀란타 주안에교회","3982 Cherokee Trail Unit 130, Suwanee, GA 30024, USA","(770) 625-6551",http://atlantajbc.com/,Church,church,34.0578628,-84.0625762,5.0,1,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJD7ScFjCX9YgRRIX4l7KDMz8,"Glory City Church","4963 W Price Rd, Suwanee, GA 30024, USA","(770) 561-8384",https://glorycityatlanta.com/,Church,church,34.0894652,-84.0705525,5.0,19,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJ50xwJ8mX9YgR8F9kQeKimBs,"St. Paul Coptic Orthodox Church","655 Satellite Blvd NW, Suwanee, GA 30024, USA","(470) 660-4475",https://www.stpaulatlanta.org/,Church,church,34.0255785,-84.0664495,5.0,54,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJ9zTxBbmW9YgREtTnOmUc6wg,"Sugar Hill Masjid / Darun Naeim Institute","826 Buford Hwy NE, Sugar Hill, GA 30518, USA","(470) 213-2998",http://www.darunnaeiminstitute.org/,Mosque,mosque,34.0837902,-84.0346639,4.9,33,OPERATIONAL,"Sugar Hill",GA,30518,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJVRrWZR2Y9YgRH2QxSI1tY9o,"Catholic Church of St. Monica","1700 Buford Hwy, Duluth, GA 30097, USA","(678) 584-9947",https://www.saintmonicas.com/,Church,church,34.0244402,-84.1016986,4.8,331,OPERATIONAL,Duluth,GA,30097,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJB3bseRsJ9YgR171QdwBXnj0,"세광침례교회 - Sekwang Baptist Church","4963 W Price Rd, Suwanee, GA 30024, USA","(678) 707-0777",http://www.sekwangchurch.org/,Church,church,34.0894678,-84.070558,4.6,8,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJs-KDfkSW9YgRHhBdRICShBk,"New People Church","302 Satellite Blvd NE, Suwanee, GA 30024, USA",,,Church,church,34.0395407,-84.0430765,5.0,8,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJ0fJ0TwCZ9YgRpMT6vLDB4tE,"Sallim Community Chirch","1795 Buford Hwy, Suwanee, GA 30024, USA","(678) 499-3391",http://sallimchurch.org/,Church,church,34.0259268,-84.1044527,,,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJ15JndwCX9YgRIis_9BvdhIw,"Flagship Church","1110 Satellite Blvd NW, Suwanee, GA 30024, USA","(770) 756-1115",http://www.flagshipch.com/,Church,church,34.0142628,-84.0686055,5.0,5,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJW4nu2xeX9YgRqRN-aYtHR4w,"Kingdom Hall of Jehovah’s Witnesses--Suwanee Creek & Sugar Hill","4681 Suwanee Buford Dam Rd Unit B, Suwanee, GA 30024, USA","(770) 767-0235",http://www.jw.org/,Church,church,34.0761054,-84.0716861,4.9,67,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJOXCFFpaZ9YgRSe6yV_9WL4g,"True Way Church","5510 Old Atlanta Rd, Suwanee, GA 30024, USA",,,Church,church,34.0791564,-84.1282913,5.0,4,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJKcQcC8uQ9YgR6dqIHh3imjY,"Bethany United Methodist Church","144 Whitehead Rd, Sugar Hill, GA 30518, USA","(678) 546-5700",http://atlantabethanyumc.org/,Church,church,34.1024353,-84.0762478,4.9,17,OPERATIONAL,"Sugar Hill",GA,30518,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJ6cZr8BKi9YgRLPsr7FTTVjM,"Masjid Maryam Duluth","3650 Savannah Pl Dr, Duluth, GA 30096, USA","(770) 300-0067",http://www.icdga.org/,Mosque,mosque,34.002028,-84.1668211,4.8,149,OPERATIONAL,Duluth,GA,30096,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJz7yXnUOW9YgRXZwsnb_3Yuo,"스와니 장로교회 Suwanee Presbyterian Church","302 Satellite Blvd NE #C136, Suwanee, GA 30024, USA","(678) 900-8600",,Church,church,34.039652,-84.0422139,5.0,4,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJGecTaB2Y9YgRONtSd3j0QdE,"Mary Mother Of The Eucharist Chapel","1700 Buford Hwy, Duluth, GA 30097, USA",,,Church,church,34.0246737,-84.1019928,4.7,3,OPERATIONAL,Duluth,GA,30097,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJ99OMLkSi9YgRZ1glpYNpbqo,"Korean Church of Atlanta","3205 Pleasant Hill Rd, Duluth, GA 30096, USA","(678) 381-1004",http://kcaumc.org/,Church,church,33.9863102,-84.1611254,4.7,86,OPERATIONAL,Duluth,GA,30096,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJoTaexvyX9YgRgS-MR9tOhDA,"Imago Dei Church","1245 Buford Hwy NE Suite #305, Suwanee, GA 30024, USA","(833) 246-8598",http://www.imagodeiatlanta.com/,Church,church,34.0348137,-84.0894996,5.0,10,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
ChIJSXYKcTqW9YgR8f-8zPXT338,"Peachtree Road Baptist Church","142 Old Peachtree Rd NW, Suwanee, GA 30024, USA","(770) 945-7914",http://www.peachtreeroadbc.com/,Church,church,34.0242798,-84.04815,4.5,42,OPERATIONAL,Suwanee,GA,30024,places_of_worship,"2026-05-24 16:33:36",pending,,
